,track_artist,track_popularity,track_album_release_date,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_label,release_date_label
14632,Molars,8.0,2019-11-01,rock,permanent wave,0.569,0.892,11.0,-5.887,1.0,0.0534,0.00168,0.00098,0.175,0.366,88.952,173000.0,Low,2015-2020
14633,Third Lung,11.0,2019-10-18,rock,permanent wave,0.228,0.568,4.0,-6.952,1.0,0.0355,0.187,2.35e-05,0.43,0.168,176.165,270247.0,Low,2015-2020
14634,Michael Patrick Kelly,22.0,2019-11-22,rock,permanent wave,0.59,0.639,0.0,-10.245,1.0,0.0306,0.0686,0.00164,0.816,0.385,105.985,296747.0,Low,2015-2020
14635,Chasing Deer,11.0,2018-08-31,rock,permanent wave,0.454,0.721,5.0,-8.676,1.0,0.0382,0.000495,0.0,0.334,0.727,161.975,186567.0,Low,2015-2020
14636,Kensington,54.0,2019-11-15,rock,permanent wave,0.623,0.668,0.0,-7.551,1.0,0.0324,0.135,0.225,0.106,0.14,139.989,276760.0,Medium,2015-2020
14637,InAir,3.0,2019-09-13,rock,permanent wave,0.419,0.861,1.0,-4.12,0.0,0.0456,0.00945,0.0,0.0682,0.374,77.459,236129.0,Low,2015-2020
14638,Agat,2.0,2019-11-22,rock,permanent wave,0.8,0.734,4.0,-4.655,0.0,0.0706,0.131,0.00998,0.0987,0.496,122.021,199200.0,Low,2015-2020
14639,Frank Carter & The Rattlesnakes,45.0,2019-11-15,rock,permanent wave,0.541,0.771,7.0,-4.31,0.0,0.055,0.0213,0.0,0.261,0.325,118.008,210373.0,Medium,2015-2020
14640,Sydney,3.0,2019-10-25,rock,permanent wave,0.447,0.492,1.0,-11.09,0.0,0.0296,0.369,5.94e-05,0.112,0.257,99.979,226057.0,Low,2015-2020
14641,My Ugly Clementine,44.0,2019-11-15,rock,permanent wave,0.736,0.418,2.0,-7.703,1.0,0.0272,0.00536,0.0,0.229,0.485,95.02,184634.0,Medium,2015-2020
14642,Weezer,62.0,2019-09-10,rock,permanent wave,0.574,0.865,8.0,-4.028,1.0,0.041,0.00121,2.92e-06,0.108,0.669,119.068,181707.0,Medium,2015-2020
14643,Lime Cordiale,64.0,2019-09-20,rock,permanent wave,0.687,0.708,3.0,-8.133,0.0,0.0891,0.421,0.242,0.213,0.89,152.937,223234.0,Medium,2015-2020
14644,Bishop Briggs,52.0,2019-11-08,rock,permanent wave,0.718,0.581,7.0,-6.285,1.0,0.103,0.00455,5.16e-05,0.0726,0.406,100.987,179440.0,Medium,2015-2020
14645,ren,51.0,2019-11-13,rock,permanent wave,0.751,0.48,9.0,-5.557,1.0,0.035,0.208,1.4e-06,0.0895,0.601,94.997,153813.0,Medium,2015-2020
14646,AWOLNATION,65.0,2019-11-05,rock,permanent wave,0.639,0.86,2.0,-5.074,0.0,0.0308,0.115,0.176,0.0983,0.0532,110.997,223320.0,Medium,2015-2020
14647,Palaye Royale,55.0,2019-10-18,rock,permanent wave,0.516,0.84,10.0,-3.613,1.0,0.0512,0.000147,3.51e-05,0.361,0.576,109.952,156623.0,Medium,2015-2020
14648,Cold War Kids,52.0,2019-11-01,rock,permanent wave,0.751,0.742,8.0,-5.015,0.0,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400.0,Medium,2015-2020
14649,The Score,57.0,2019-08-09,rock,permanent wave,0.7,0.703,7.0,-4.794,0.0,0.0308,0.0104,0.0,0.0981,0.338,90.018,176444.0,Medium,2015-2020
14651,Barns Courtney,52.0,2019-08-09,rock,permanent wave,0.522,0.821,0.0,-4.405,1.0,0.0358,0.00612,0.0,0.141,0.277,110.046,209960.0,Medium,2015-2020
14652,DREAMERS,59.0,2019-11-08,rock,permanent wave,0.521,0.989,11.0,-2.386,0.0,0.123,0.0066,2.1e-06,0.207,0.361,101.02,168726.0,Medium,2015-2020
14653,DIIV,49.0,2019-10-04,rock,permanent wave,0.474,0.802,3.0,-7.161,0.0,0.0453,7.35e-05,0.749,0.0724,0.248,108.388,184907.0,Medium,2015-2020
14654,Jimmy Eat World,48.0,2019-09-23,rock,permanent wave,0.576,0.931,7.0,-2.491,1.0,0.0563,0.00085,0.0,0.143,0.735,133.987,245747.0,Medium,2015-2020
14655,The Pale White,56.0,2019-10-11,rock,permanent wave,0.31,0.806,8.0,-4.936,0.0,0.126,0.00739,0.0,0.177,0.432,202.078,262842.0,Medium,2015-2020
14656,Lucy Dacus,50.0,2019-09-12,rock,permanent wave,0.437,0.764,9.0,-9.056,1.0,0.0408,0.000794,0.00421,0.202,0.426,76.977,200539.0,Medium,2015-2020
14658,White Lies,47.0,2019-09-25,rock,permanent wave,0.476,0.963,0.0,-3.956,0.0,0.0712,0.00124,1.04e-05,0.0664,0.38,91.996,254918.0,Medium,2015-2020
14659,Twin Atlantic,48.0,2019-10-17,rock,permanent wave,0.404,0.952,8.0,-3.41,1.0,0.048,1.07e-05,1.05e-05,0.0838,0.369,153.965,207920.0,Medium,2015-2020
14660,Volbeat,50.0,2019-08-02,rock,permanent wave,0.421,0.968,9.0,-2.931,1.0,0.144,0.0158,0.656,0.351,0.355,186.095,182960.0,Medium,2015-2020
14661,Zayde Wølf,44.0,2019-09-27,rock,permanent wave,0.253,0.49,0.0,-8.187,0.0,0.0373,0.0169,0.0337,0.111,0.0549,72.955,278919.0,Medium,2015-2020
14662,beabadoobee,41.0,2019-10-14,rock,permanent wave,0.571,0.874,4.0,-5.2,1.0,0.0273,0.00383,0.0282,0.0621,0.742,127.046,264013.0,Medium,2015-2020
14663,DI-RECT,41.0,2019-10-11,rock,permanent wave,0.621,0.903,0.0,-3.736,1.0,0.0516,0.00527,1.22e-05,0.107,0.794,151.561,159860.0,Medium,2015-2020
14664,Editors,40.0,2019-09-05,rock,permanent wave,0.406,0.931,2.0,-5.392,1.0,0.046,0.0565,3.05e-06,0.456,0.579,180.054,221457.0,Low,2015-2020
14665,blink-182,23.0,2019-07-26,rock,permanent wave,0.497,0.923,4.0,-3.04,1.0,0.11,0.00627,0.0,0.082,0.545,155.11,180960.0,Low,2015-2020
14666,Creed,68.0,2001-01-01,rock,permanent wave,0.386,0.677,2.0,-5.83,1.0,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240.0,Medium,2000-2010
14667,Nirvana,46.0,2002-01-01,rock,permanent wave,0.484,0.687,1.0,-7.746,0.0,0.0294,0.37,0.000271,0.914,0.411,114.98,230267.0,Medium,2000-2010
14668,Men At Work,63.0,1981,rock,permanent wave,0.81,0.716,4.0,-7.392,1.0,0.0402,0.0184,1.96e-05,0.301,0.965,128.528,200293.0,Medium,1980-1990
14669,Bush,63.0,1994-12-06,rock,permanent wave,0.421,0.335,5.0,-11.384,1.0,0.0324,0.0342,0.00236,0.0944,0.0889,114.227,266493.0,Medium,1990-2000
14670,Semisonic,57.0,1998-03-24,rock,permanent wave,0.551,0.516,10.0,-9.587,0.0,0.027,0.289,0.00015,0.0853,0.547,99.045,279813.0,Medium,1990-2000
14671,Matchbox Twenty,62.0,2007-09-29,rock,permanent wave,0.442,0.793,9.0,-5.152,1.0,0.0347,0.0456,0.0,0.328,0.437,80.985,237267.0,Medium,2000-2010
14672,Nirvana,72.0,1994-01-01,rock,permanent wave,0.483,0.753,1.0,-8.937,0.0,0.0832,0.425,0.000142,0.257,0.42,115.102,261093.0,High,1990-2000
14673,Chris Cornell,50.0,2011-01-01,rock,permanent wave,0.283,0.296,9.0,-4.312,0.0,0.0288,0.628,0.0,0.887,0.1,95.284,296707.0,Medium,2010-2015
14674,Nirvana,63.0,1994-01-01,rock,permanent wave,0.683,0.766,5.0,-8.733,0.0,0.041,0.554,0.00346,0.0815,0.568,119.19,253907.0,Medium,1990-2000
14675,Stereophonics,51.0,2001-01-01,rock,permanent wave,0.447,0.775,5.0,-3.496,0.0,0.0383,0.0483,0.0,0.103,0.164,133.416,319293.0,Medium,2000-2010
14676,U2,49.0,2014-01-01,rock,permanent wave,0.672,0.441,1.0,-9.065,0.0,0.0268,0.00991,6.7e-06,0.109,0.429,115.059,252162.0,Medium,2010-2015
14677,U2,44.0,2014-01-01,rock,permanent wave,0.569,0.471,11.0,-9.688,1.0,0.0259,0.166,9.41e-06,0.419,0.409,104.998,226763.0,Medium,2010-2015
14678,U2,44.0,2014-01-01,rock,permanent wave,0.513,0.781,4.0,-9.606,0.0,0.0348,0.00784,0.0336,0.16,0.102,126.974,319457.0,Medium,2010-2015
14679,U2,45.0,2009-01-01,rock,permanent wave,0.512,0.711,0.0,-7.21,1.0,0.0341,0.0285,0.00163,0.0889,0.322,173.954,444307.0,Medium,2000-2010
14680,U2,43.0,2004-01-01,rock,permanent wave,0.339,0.652,11.0,-5.732,0.0,0.0533,0.00586,0.000184,0.17,0.133,124.939,234013.0,Medium,2000-2010
14681,U2,37.0,2000-01-01,rock,permanent wave,0.371,0.238,0.0,-16.164,1.0,0.0299,0.867,0.0241,0.0966,0.329,179.99,332773.0,Low,1990-2000
14682,Depeche Mode,61.0,1981-11-02,rock,permanent wave,0.765,0.766,0.0,-9.374,1.0,0.0348,0.41,0.0527,0.177,0.923,128.177,222760.0,Medium,1980-1990
14683,General Public,50.0,2012-01-01,rock,permanent wave,0.564,0.858,0.0,-11.259,1.0,0.0378,0.338,0.181,0.317,0.847,89.911,218160.0,Medium,2010-2015
14684,Violent Femmes,18.0,1983,rock,permanent wave,0.701,0.261,0.0,-19.846,1.0,0.0938,0.219,0.0,0.0821,0.89,97.042,144333.0,Low,1980-1990
14685,New Order,45.0,1983-05-02,rock,permanent wave,0.608,0.957,0.0,-7.095,1.0,0.0302,0.000884,0.291,0.164,0.96,131.575,277120.0,Medium,1980-1990
14686,Orchestral Manoeuvres In The Dark,46.0,1986-09-29,rock,permanent wave,0.605,0.545,0.0,-13.603,1.0,0.0297,0.0902,0.244,0.149,0.865,90.179,218133.0,Medium,1980-1990
14687,T-4-2,9.0,1992-08-01,rock,permanent wave,0.613,0.939,11.0,-8.48,0.0,0.0355,0.0413,0.00787,0.235,0.895,112.91,256800.0,Low,1990-2000
14688,Ministry,36.0,1983,rock,permanent wave,0.789,0.602,9.0,-12.335,0.0,0.039,0.108,0.00378,0.368,0.948,107.659,283667.0,Low,1980-1990
14689,New Order,50.0,1985-05-13,rock,permanent wave,0.629,0.859,0.0,-6.065,1.0,0.0325,0.00521,0.252,0.131,0.8,130.405,289373.0,Medium,1980-1990
14690,Ministry,35.0,2011-11-09,rock,permanent wave,0.743,0.759,6.0,-11.752,1.0,0.0352,0.000106,0.00253,0.0493,0.74,114.617,384733.0,Low,2010-2015
14691,Anything Box,0.0,2018-01-18,rock,permanent wave,0.664,0.692,5.0,-5.792,0.0,0.0399,0.00561,0.00126,0.0462,0.948,123.936,306144.0,,2015-2020
14692,Erasure,62.0,1988-05-15,rock,permanent wave,0.596,0.598,0.0,-13.409,1.0,0.0268,0.00808,3.07e-06,0.241,0.595,113.825,213373.0,Medium,1980-1990
14693,The Psychedelic Furs,44.0,1988-01-01,rock,permanent wave,0.585,0.476,10.0,-14.432,1.0,0.0285,0.0943,1.59e-06,0.0904,0.74,123.511,257000.0,Medium,1980-1990
14694,Breakwater,31.0,1978,rock,permanent wave,0.646,0.666,1.0,-12.691,1.0,0.0465,0.125,1.54e-05,0.062,0.73,109.175,255827.0,Low,1970-1980
14695,New Order,34.0,2005-03-28,rock,permanent wave,0.537,0.859,6.0,-5.336,1.0,0.0333,0.000318,0.00441,0.096,0.369,135.971,273600.0,Low,2000-2010
14696,New Order,54.0,1983-05-02,rock,permanent wave,0.642,0.778,0.0,-10.087,1.0,0.0313,0.00934,0.633,0.151,0.793,117.654,359587.0,Medium,1980-1990
14698,Duran Duran,29.0,1982-05-10,rock,permanent wave,0.682,0.609,2.0,-9.415,1.0,0.12,0.199,4.48e-06,0.0702,0.458,82.271,322213.0,Low,1980-1990
14699,Anything Box,24.0,1990-03-20,rock,permanent wave,0.606,0.932,8.0,-6.249,1.0,0.0334,0.0524,0.000151,0.109,0.626,116.074,292520.0,Low,1990-2000
14700,Anything Box,23.0,1990-03-20,rock,permanent wave,0.681,0.945,11.0,-6.399,1.0,0.0322,0.116,0.0,0.131,0.819,127.072,234987.0,Low,1990-2000
14701,Cetu Javu,32.0,2011-06-03,rock,permanent wave,0.626,0.715,6.0,-12.76,1.0,0.0366,0.0553,0.0058,0.344,0.79,120.956,213600.0,Low,2010-2015
14702,The Psychedelic Furs,0.0,2017-11-03,rock,permanent wave,0.674,0.831,0.0,-7.282,1.0,0.0367,0.0221,9.9e-05,0.107,0.606,126.075,213173.0,,2015-2020
14703,New Order,49.0,2005-12-06,rock,permanent wave,0.775,0.743,0.0,-8.794,1.0,0.0306,0.000868,0.0721,0.177,0.649,125.612,324413.0,Medium,2000-2010
14704,A Flock Of Seagulls,57.0,2002-11-26,rock,permanent wave,0.537,0.815,2.0,-6.208,1.0,0.0348,0.000418,0.807,0.194,0.691,145.424,219907.0,Medium,2000-2010
14705,Scorpions,9.0,1984,rock,permanent wave,0.402,0.873,4.0,-3.209,0.0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,253667.0,Low,1980-1990
14707,The Police,39.0,1992-01-01,rock,permanent wave,0.813,0.34,1.0,-14.177,1.0,0.036,0.338,0.0037,0.0633,0.749,117.401,252707.0,Low,1990-2000
14708,Depeche Mode,71.0,1998-09-28,rock,permanent wave,0.663,0.838,0.0,-5.744,0.0,0.0286,0.2,0.000177,0.0782,0.752,112.788,255133.0,High,1990-2000
14709,Depeche Mode,58.0,1997-04-14,rock,permanent wave,0.601,0.756,10.0,-6.48,0.0,0.0348,0.00848,0.0478,0.0824,0.179,99.078,358520.0,Medium,1990-2000
14711,U2,72.0,2000-01-01,rock,permanent wave,0.536,0.928,11.0,-6.492,0.0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400.0,High,1990-2000
14713,U2,65.0,1987-03-03,rock,permanent wave,0.49,0.724,2.0,-9.581,1.0,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506.0,Medium,1980-1990
14715,Pet Shop Boys,59.0,1998-03-31,rock,permanent wave,0.645,0.923,9.0,-9.781,0.0,0.0441,0.0876,0.00359,0.0303,0.81,109.988,258333.0,Medium,1990-2000
14716,Pet Shop Boys,67.0,1986-03-24,rock,permanent wave,0.651,0.949,4.0,-6.566,0.0,0.0403,0.00737,0.125,0.286,0.61,113.257,285733.0,Medium,1980-1990
14717,George Michael,75.0,1998-11-09,rock,permanent wave,0.574,0.629,2.0,-8.815,0.0,0.0363,0.128,0.0,0.271,0.786,153.119,300107.0,High,1990-2000
14718,Pat Benatar,59.0,2001-10-15,rock,permanent wave,0.683,0.637,7.0,-11.906,1.0,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027.0,Medium,2000-2010
14719,Falling In Reverse,75.0,2019-11-20,rock,hard rock,0.461,0.897,3.0,-3.982,0.0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537.0,High,2015-2020
14720,Wage War,53.0,2019-08-30,rock,hard rock,0.491,0.981,7.0,-3.673,0.0,0.131,0.0116,0.000971,0.144,0.366,138.015,194787.0,Medium,2015-2020
14721,Five Finger Death Punch,57.0,2019-12-03,rock,hard rock,0.342,0.988,4.0,-3.339,0.0,0.163,0.00357,0.0,0.274,0.228,82.857,253965.0,Medium,2015-2020
14722,Crobot,54.0,2019-08-23,rock,hard rock,0.546,0.911,6.0,-4.801,1.0,0.062,0.0008,7.73e-05,0.131,0.757,76.008,216515.0,Medium,2015-2020
14723,Silverstein,59.0,2020-01-08,rock,hard rock,0.441,0.868,11.0,-5.516,0.0,0.0714,0.000121,2.72e-06,0.145,0.366,162.0,163720.0,Medium,>2020
14724,Sleeping With Sirens,57.0,2019-09-06,rock,hard rock,0.561,0.935,1.0,-3.807,1.0,0.0936,0.011,0.0,0.26,0.625,89.973,182680.0,Medium,2015-2020
14725,Red,45.0,2020-01-17,rock,hard rock,0.173,0.893,6.0,-5.53,0.0,0.163,0.000211,0.0214,0.102,0.36,84.985,242000.0,Medium,>2020
14726,The Word Alive,54.0,2020-01-10,rock,hard rock,0.456,0.93,5.0,-3.596,1.0,0.186,0.00491,0.000191,0.159,0.416,148.749,238680.0,Medium,>2020
14727,Hollywood Undead,59.0,2019-10-25,rock,hard rock,0.359,0.964,1.0,-4.237,1.0,0.408,0.000439,0.0,0.131,0.303,159.978,236734.0,Medium,2015-2020
14728,Bad Wolves,65.0,2019-08-23,rock,hard rock,0.345,0.89,1.0,-4.175,0.0,0.0774,0.000725,2.98e-06,0.204,0.276,137.973,237065.0,Medium,2015-2020
14729,Code Orange,52.0,2020-01-10,rock,hard rock,0.37,0.916,1.0,-1.917,1.0,0.194,0.00196,3.59e-06,0.118,0.187,172.846,279194.0,Medium,>2020
14730,Slipknot,72.0,2019-08-09,rock,hard rock,0.336,0.978,7.0,-2.358,1.0,0.0846,0.000437,0.000525,0.138,0.496,129.842,315177.0,High,2015-2020
14731,Four Year Strong,26.0,2020-01-15,rock,hard rock,0.559,0.926,10.0,-2.675,1.0,0.0468,6.63e-05,5.83e-05,0.106,0.72,100.997,221904.0,Low,>2020
14732,Fire From The Gods,51.0,2019-11-01,rock,hard rock,0.49,0.973,2.0,-3.843,1.0,0.324,0.00732,4.95e-05,0.752,0.389,145.067,206905.0,Medium,2015-2020
14733,I Prevail,2.0,2019-03-18,rock,hard rock,0.558,0.793,1.0,-6.861,0.0,0.0374,0.000641,2.93e-05,0.731,0.457,75.999,144547.0,Low,2015-2020
14735,Ice Nine Kills,58.0,2018-10-05,rock,hard rock,0.476,0.99,6.0,-2.24,1.0,0.133,0.000361,3.25e-06,0.409,0.406,130.97,177853.0,Medium,2015-2020
14736,Anti-Flag,53.0,2020-01-10,rock,hard rock,0.573,0.927,2.0,-4.905,1.0,0.051,8.15e-05,0.0,0.935,0.583,124.944,175467.0,Medium,>2020
14737,Marilyn Manson,67.0,2019-10-18,rock,hard rock,0.504,0.754,8.0,-5.182,1.0,0.0424,0.139,0.0,0.126,0.583,82.009,160538.0,Medium,2015-2020
14738,Korn,19.0,2019-09-06,rock,hard rock,0.567,0.925,2.0,-4.131,1.0,0.0446,0.000316,0.0235,0.186,0.457,120.057,172867.0,Low,2015-2020
14739,The Used,56.0,2019-12-06,rock,hard rock,0.385,0.951,10.0,-3.09,0.0,0.125,0.000361,7.39e-05,0.455,0.423,89.838,200765.0,Medium,2015-2020
14740,Billy Talent,56.0,2019-11-27,rock,hard rock,0.33,0.968,4.0,-3.795,0.0,0.168,0.0066,4.55e-06,0.363,0.157,133.066,401177.0,Medium,2015-2020
14741,Rev Theory,35.0,2020-01-15,rock,hard rock,0.398,0.966,4.0,-2.352,0.0,0.0453,5.74e-06,0.0,0.303,0.52,90.016,208196.0,Low,>2020
14742,Theory of a Deadman,60.0,2019-09-25,rock,hard rock,0.587,0.821,9.0,-5.041,0.0,0.0413,0.0536,0.0,0.0932,0.616,81.985,234567.0,Medium,2015-2020
14743,Bring Me The Horizon,73.0,2019-11-06,rock,hard rock,0.295,0.679,1.0,-6.182,1.0,0.15,0.000551,5.44e-05,0.165,0.381,197.964,280152.0,High,2015-2020
14744,Fozzy,54.0,2019-08-29,rock,hard rock,0.399,0.93,7.0,-4.647,1.0,0.0435,6.76e-06,0.0927,0.318,0.33,92.804,223683.0,Medium,2015-2020
14745,The Amity Affliction,61.0,2020-01-08,rock,hard rock,0.185,0.91,0.0,-5.283,1.0,0.151,0.00014,0.0,0.18,0.188,165.355,225916.0,Medium,>2020
14746,From Ashes to New,52.0,2019-12-06,rock,hard rock,0.547,0.938,3.0,-5.157,1.0,0.188,0.0112,0.0,0.178,0.185,155.009,214924.0,Medium,2015-2020
14747,Saint Asonia,58.0,2019-07-24,rock,hard rock,0.322,0.95,2.0,-4.553,0.0,0.182,1.52e-05,9.61e-06,0.158,0.263,199.958,223357.0,Medium,2015-2020
14748,Alter Bridge,32.0,2019-10-18,rock,hard rock,0.487,0.96,6.0,-5.319,1.0,0.106,1.48e-05,0.199,0.0836,0.132,107.053,255642.0,Low,2015-2020
14749,DIAMANTE,36.0,2020-01-17,rock,hard rock,0.419,0.862,5.0,-5.542,0.0,0.0407,0.000112,0.0,0.39,0.448,156.041,222147.0,Low,>2020
14750,Asking Alexandria,67.0,2019-07-11,rock,hard rock,0.646,0.851,8.0,-4.22,0.0,0.0662,0.00618,0.0,0.629,0.333,129.918,208396.0,Medium,2015-2020
14751,Breaking Benjamin,59.0,2019-12-06,rock,hard rock,0.536,0.803,1.0,-2.998,1.0,0.0285,0.0407,0.0,0.111,0.254,107.973,292281.0,Medium,2015-2020
14752,Kayzo,48.0,2020-01-15,rock,hard rock,0.524,0.966,10.0,-2.141,1.0,0.452,0.0107,0.00327,0.439,0.386,89.896,209333.0,Medium,>2020
14753,Poppy,56.0,2019-12-10,rock,hard rock,0.584,0.852,0.0,-4.958,1.0,0.0572,0.00429,0.00022,0.118,0.389,112.036,212317.0,Medium,2015-2020
14754,Ozzy Osbourne,66.0,2019-11-22,rock,hard rock,0.436,0.761,8.0,-2.43,1.0,0.0506,0.00127,0.00403,0.173,0.282,142.027,225027.0,Medium,2015-2020
14755,Mark Morton,44.0,2020-01-10,rock,hard rock,0.328,0.232,9.0,-16.28,0.0,0.0339,0.419,0.0,0.11,0.412,149.444,195700.0,Medium,>2020
14756,THE HARA,43.0,2019-12-13,rock,hard rock,0.393,0.847,8.0,-5.96,1.0,0.0589,0.0336,0.00462,0.312,0.44,90.861,212500.0,Medium,2015-2020
14757,Fame on Fire,53.0,2019-12-05,rock,hard rock,0.479,0.992,0.0,-3.323,1.0,0.0597,0.00192,0.0,0.343,0.362,154.967,195009.0,Medium,2015-2020
14758,Otherwise,46.0,2019-11-08,rock,hard rock,0.428,0.911,11.0,-5.336,1.0,0.122,6.35e-05,2.21e-06,0.415,0.312,180.107,220240.0,Medium,2015-2020
14759,Saul,48.0,2019-11-15,rock,hard rock,0.417,0.95,1.0,-3.478,1.0,0.145,2.14e-05,0.493,0.305,0.572,192.118,211000.0,Medium,2015-2020
14760,Jasta,44.0,2019-11-06,rock,hard rock,0.48,0.954,8.0,-4.003,1.0,0.102,0.00395,0.0,0.0688,0.184,85.002,273464.0,Medium,2015-2020
14761,The HU,56.0,2019-10-04,rock,hard rock,0.552,0.971,10.0,-4.756,0.0,0.0646,0.0101,0.00563,0.164,0.523,132.009,253864.0,Medium,2015-2020
14762,Palisades,61.0,2018-12-28,rock,hard rock,0.466,0.864,3.0,-5.586,0.0,0.0976,5.45e-05,0.0,0.234,0.481,138.075,197835.0,Medium,2015-2020
14763,Sleeping With Sirens,62.0,2019-06-19,rock,hard rock,0.555,0.925,2.0,-4.008,0.0,0.121,0.00402,0.000345,0.122,0.308,97.495,198248.0,Medium,2015-2020
14764,Refused,45.0,2019-09-13,rock,hard rock,0.557,0.854,9.0,-5.878,0.0,0.0503,0.00467,0.00409,0.592,0.399,101.968,190267.0,Medium,2015-2020
14765,Fire From The Gods,58.0,2019-08-30,rock,hard rock,0.494,0.916,1.0,-4.734,0.0,0.233,0.00112,4.43e-06,0.0996,0.433,89.468,225026.0,Medium,2015-2020
14766,Sleep Token,2.0,2019-07-04,rock,hard rock,0.48,0.861,6.0,-6.836,1.0,0.0477,0.00329,0.0559,0.0907,0.377,135.055,349653.0,Low,2015-2020
14767,Polaris,49.0,2019-11-07,rock,hard rock,0.504,0.933,3.0,-3.442,0.0,0.0519,0.000532,2.74e-05,0.071,0.323,120.018,239626.0,Medium,2015-2020
14768,Of Allies,40.0,2019-08-02,rock,hard rock,0.48,0.9,6.0,-6.911,1.0,0.0365,2.89e-05,4.38e-06,0.354,0.465,92.596,211051.0,Low,2015-2020
14769,The Blue Stones,62.0,2019-10-11,rock,hard rock,0.585,0.8,7.0,-6.094,1.0,0.035,0.0017,4.96e-06,0.0981,0.368,110.971,222936.0,Medium,2015-2020
14770,Shinedown,56.0,2018-05-04,rock,hard rock,0.524,0.975,7.0,-2.914,1.0,0.0629,0.000443,0.296,0.877,0.58,160.03,230520.0,Medium,2015-2020
14771,STARSET,24.0,2019-08-15,rock,hard rock,0.531,0.874,8.0,-5.939,1.0,0.0524,0.000191,6.35e-05,0.256,0.489,147.948,267239.0,Low,2015-2020
14772,Black Veil Brides,60.0,2019-11-29,rock,hard rock,0.382,0.94,8.0,-6.105,0.0,0.0682,1.05e-05,0.293,0.349,0.356,145.987,209480.0,Medium,2015-2020
14773,Anti-Flag,54.0,2019-10-25,rock,hard rock,0.582,0.945,11.0,-5.95,0.0,0.089,0.00016,0.0,0.668,0.389,123.041,166893.0,Medium,2015-2020
14774,Art Of Dying,39.0,2019-10-04,rock,hard rock,0.574,0.936,5.0,-3.846,1.0,0.103,0.000118,0.0,0.116,0.499,123.958,205000.0,Low,2015-2020
14775,FEVER 333,50.0,2019-11-04,rock,hard rock,0.57,0.714,1.0,-5.245,0.0,0.144,0.000159,0.0011,0.264,0.601,95.051,205737.0,Medium,2015-2020
14776,Hollywood Undead,60.0,2020-01-10,rock,hard rock,0.57,0.814,8.0,-4.592,1.0,0.0491,0.00144,3.22e-06,0.226,0.412,87.466,239262.0,Medium,>2020
14777,Bring Me The Horizon,55.0,2019-07-26,rock,hard rock,0.446,0.917,0.0,-3.765,0.0,0.0513,7.53e-05,0.0039,0.247,0.685,147.171,215712.0,Medium,2015-2020
14778,Rev Theory,42.0,2019-10-08,rock,hard rock,0.424,0.946,4.0,-3.633,0.0,0.148,4e-05,0.289,0.0619,0.425,164.967,189273.0,Medium,2015-2020
14779,Bonesteel,40.0,2019-11-08,rock,hard rock,0.443,0.973,1.0,-4.293,0.0,0.0668,2.6e-05,6.48e-06,0.238,0.394,140.018,213000.0,Low,2015-2020
14780,coldrain,63.0,2019-08-28,rock,hard rock,0.522,0.97,10.0,-4.576,0.0,0.209,5.53e-05,0.0,0.246,0.488,121.054,227012.0,Medium,2015-2020
14781,HELLYEAH,44.0,2019-09-13,rock,hard rock,0.542,0.987,7.0,-3.673,1.0,0.102,0.000925,0.0,0.115,0.27,139.962,191479.0,Medium,2015-2020
14782,Any Given Sin,50.0,2019-10-09,rock,hard rock,0.51,0.943,11.0,-3.098,0.0,0.0553,0.000982,2.19e-05,0.49,0.557,93.498,219200.0,Medium,2015-2020
14783,Otherwise,46.0,2019-09-05,rock,hard rock,0.631,0.781,0.0,-5.193,1.0,0.0391,0.000373,1.6e-06,0.111,0.698,90.032,176760.0,Medium,2015-2020
14784,Issues,50.0,2019-05-03,rock,hard rock,0.449,0.973,7.0,-4.609,1.0,0.184,0.0162,1.63e-06,0.0828,0.366,195.97,217944.0,Medium,2015-2020
14785,Zero 9:36,11.0,2019-03-22,rock,hard rock,0.359,0.889,2.0,-4.238,0.0,0.0517,0.000355,0.00324,0.0577,0.469,94.059,180000.0,Low,2015-2020
14786,The Anix,44.0,2019-08-29,rock,hard rock,0.435,0.82,2.0,-4.694,1.0,0.0453,0.000217,1.71e-05,0.0884,0.146,152.051,228947.0,Medium,2015-2020
14787,Killswitch Engage,42.0,2019-07-16,rock,hard rock,0.421,0.973,7.0,-4.221,1.0,0.0621,3.11e-05,0.00536,0.224,0.634,75.035,159480.0,Medium,2015-2020
14788,Mammoth Mammoth,17.0,2019-10-11,rock,hard rock,0.277,0.693,1.0,-12.805,1.0,0.0421,1.47e-06,0.746,0.0479,0.102,144.596,245034.0,Low,2015-2020
14789,Motionless In White,5.0,2019-04-17,rock,hard rock,0.566,0.886,0.0,-3.63,1.0,0.0902,0.000348,0.0,0.494,0.619,130.066,222461.0,Low,2015-2020
14790,Clawfinger,42.0,2019-10-04,rock,hard rock,0.432,0.831,1.0,-7.24,1.0,0.0616,2.72e-05,0.00841,0.296,0.247,196.018,174079.0,Medium,2015-2020
